state,question,choice,answer,pct
SC,64,j,I have no word for this,0.72
SC,64,k,other,2.9
SC,64,b,grinder,0.72
SC,64,c,hoagie,3.62
SC,64,d,hero,1.45
SC,64,e,poor boy,1.45
SC,64,h,baguette,0.72
SC,65,a,lightning bug,50.0
SC,65,b,firefly,9.42
SC,65,c,I use lightning bug and firefly interchangeably,39.86
SC,65,f,other,0.72
SC,66,a,crawfish,59.12
SC,66,b,crayfish,9.49
SC,66,e,crawdad,25.55
SC,66,g,I have no word for this critter,0.73
SC,66,h,other,5.11
SC,67,a,daddy long leg(s),79.7
SC,67,l,other,16.54
SC,67,e,granddaddy,3.76
SC,68,a,grandmother,5.19
SC,68,b,granny,9.63
SC,68,c,grandma,44.44
SC,68,d,nana,4.44
SC,68,e,mimi,3.7
SC,68,f,grammy/grammie/grammi,2.22
SC,68,g,other,30.37
SC,69,a,grandmother,11.81
SC,69,b,granny,10.24
SC,69,c,grandma,35.43
SC,69,d,gramma,6.3
SC,69,e,nana,1.57
SC,69,f,other,34.65
SC,70,b,grandpa,18.52
SC,70,c,grampa,10.37
SC,70,d,"grandad, granddad",17.04
SC,70,e,pap,0.74
SC,70,f,"I spell it ""grandpa"" but pronounce it as ""grampa""",13.33
SC,70,g,other (including if you use a different term to address him directly than you do when speaking about him to a third party),40.0
SC,71,b,grandpa,23.39
SC,71,c,grampa,24.19
SC,71,d,pap,0.81
SC,71,e,other,51.61
SC,72,a,dust bunnies,73.33
SC,72,b,dust kittens,0.74
SC,72,c,dust mice,1.48
SC,72,e,dust balls,19.26
SC,72,f,other,5.19
SC,73,a,sneakers,31.16
SC,73,j,I have no general word for this,2.17
SC,73,k,other,2.17
SC,73,b,shoes,0.72
SC,73,c,gymshoes,2.17
SC,73,f,tennis shoes,59.42
SC,73,g,running shoes,2.17
SC,74,a,pill bug,4.38
SC,74,k,centipede,1.46
SC,74,l,"I know what this creature is, but have no word for it",4.38
SC,74,m,I have no idea what this creature is,2.19
SC,74,n,other,3.65
SC,74,b,doodle bug,5.11
SC,74,c,potato bug,0.73
SC,74,d,roly poly,78.1
SC,75,a,shopping cart,50.72
SC,75,c,grocery cart,14.49
SC,75,f,buggy,31.88
SC,75,h,other,2.9
SC,76,a,kitty-corner,18.84
SC,76,c,catercorner,1.45
SC,76,d,catty-corner,63.77
SC,76,g,"I can only use ""diagonal"" for this",11.59
SC,76,h,I have no term for this,0.72
SC,76,i,other,3.62
SC,77,a,doing donuts,91.18
SC,77,d,other,8.82
SC,78,a,scratch paper,42.03
SC,78,b,scrap paper,20.29
SC,78,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",34.78
SC,78,d,other,2.9
SC,79,a,highway,75.37
SC,79,j,other,9.7
SC,79,b,freeway,2.99
SC,79,e,expressway,2.24
SC,79,g,a freeway is bigger than a highway,2.24
SC,79,i,"a freeway has limited access (no stop lights, no intersections), whereas a highway can have stop lights and intersections",7.46
SC,80,a,sunshower,13.14
SC,80,c,the devil is beating his wife,43.07
SC,80,g,liquid sun,2.92
SC,80,h,I have no term or expression for this,37.96
SC,80,i,other,2.92
SC,81,a,goose bumps,94.89
SC,81,c,goose pimples,0.73
SC,81,d,chill bumps,2.92
SC,81,g,cold-chill bumps,0.73
SC,81,h,other,0.73
SC,82,a,crackling,1.49
SC,82,k,eye crusties,3.73
SC,82,l,sand,5.97
SC,82,n,gunk,2.24
SC,82,o,matter,0.75
SC,82,p,I have no word for this,2.24
SC,82,q,other,1.49
SC,82,b,sleep,55.97
SC,82,c,sleeper,2.99
SC,82,d,sleepy,3.73
SC,82,e,sleepies,2.99
SC,82,f,sleepy seed,2.24
SC,82,g,sleepy bugs,1.49
SC,82,h,eye booger,11.94
SC,82,i,eye shit,0.75
SC,83,a,gut,4.76
SC,83,b,crypt course,2.38
SC,83,c,crip course,42.06
SC,83,d,bird,4.76
SC,83,e,blow-off,9.52
SC,83,f,meat,1.59
SC,83,g,other,34.92
SC,84,a,rotary,3.68
SC,84,b,roundabout,16.91
SC,84,c,circle,8.82
SC,84,d,traffic circle,57.35
SC,84,f,I have no word for this,12.5
SC,84,g,other,0.74
SC,85,a,(hair) elastic,4.65
SC,85,b,rubber band,41.09
SC,85,d,hair thing,16.28
SC,85,e,hair tie,12.4
SC,85,f,other,25.58
SC,86,a,yes,31.11
SC,86,b,"no, but I know what it means",40.74
SC,86,c,I have no idea what this means,28.15
SC,87,a,yes,52.59
SC,87,b,"no, but I know what it means",37.04
SC,87,c,I have no idea what this means,10.37
SC,88,a,duck-footed,33.09
SC,88,b,slue-footed,5.15
SC,88,c,splay-footed,5.15
SC,88,d,bow-legged,30.88
SC,88,e,toed out,2.94
SC,88,f,other,1.47
SC,88,g,I have no word for this,21.32
SC,89,a,yes,72.59
SC,89,b,"yes, but I can also use it in other forms such as apple slaw or broccoli slaw",8.15
SC,89,c,no,19.26
SC,90,a,coffin,58.09
SC,90,b,casket,18.38
SC,90,c,"a coffin and a casket are not the same, and I know the difference",16.91
SC,90,d,other,6.62
SC,91,a,vinegar and oil,2.19
SC,91,b,oil and vinegar,91.24
SC,91,c,both sound equally good to me,5.84
SC,91,d,neither,0.73
SC,92,a,Chinese lane change,4.17
SC,92,b,Chinese fire drill,6.67
SC,92,c,other,89.17
SC,93,a,on line,0.73
SC,93,b,in line,94.16
SC,93,c,both sound equally good,4.38
SC,93,e,other,0.73
SC,94,a,frosting,17.52
SC,94,b,icing,36.5
SC,94,c,"icing is thinner than frosting, white, and/or made of powdered sugar and milk or lemon juice",16.06
SC,94,d,both,29.2
SC,94,f,other,0.73
SC,95,a,New York City,55.56
SC,95,c,DC,0.79
SC,95,e,Chicago,0.79
SC,95,f,other,42.86
SC,96,a,"supper is an evening meal while dinner is eaten earlier (lunch, for example)",23.53
SC,96,b,"supper is an evening meal, dinner is the main meal",13.24
SC,96,c,dinner takes place in a more formal setting than supper,17.65
SC,96,d,there is no distinction; they both have the same meaning,27.21
SC,96,e,I do not use the term supper,14.71
SC,96,f,I don't use the term dinner,1.47
SC,96,g,other,2.21
SC,97,a,trash can,66.42
SC,97,b,garbage can,8.76
SC,97,e,These words refer to different things,21.9
SC,97,f,other,2.92
SC,98,a,By accident,84.44
SC,98,b,On accident,5.19
SC,98,c,both,7.41
SC,98,d,neither,1.48
SC,98,e,other,1.48
SC,99,a,frontage road,70.07
SC,99,b,service road,10.95
SC,99,c,access road,8.76
SC,99,d,feeder road,0.73
SC,99,f,we have them but I have no word for them,7.3
SC,99,g,I've never heard of this concept,0.73
SC,99,h,other,1.46
SC,100,a,cut the grass,47.41
SC,100,b,cut the lawn,0.74
SC,100,c,mow the grass,9.63
SC,100,d,mow the lawn,37.04
SC,100,e,other,5.19
SC,101,a,pass in,5.11
SC,101,b,hand in,75.18
SC,101,c,both,10.95
SC,101,e,other,8.76
SC,102,a,waterbug,54.81
SC,102,j,I have no word for this,18.52
SC,102,k,other,2.96
SC,102,c,waterstrider,8.15
SC,102,d,strider,0.74
SC,102,e,water-spider,8.89
SC,102,f,watercrawler,0.74
SC,102,g,water beetle,2.22
SC,102,i,skimmer,2.96
SC,103,b,water bubbler,0.73
SC,103,c,drinking fountain,5.84
SC,103,d,water fountain,93.43
SC,104,a,the subway,85.4
SC,104,b,"the L, or the El",0.73
SC,104,d,the metro,6.57
SC,104,f,other,7.3
SC,105,a,soda,35.29
SC,105,j,other,3.68
SC,105,b,pop,1.47
SC,105,c,coke,44.12
SC,105,e,soft drink,13.24
SC,105,g,cocola,2.21
SC,106,a,tp'ing,43.38
SC,106,b,rolling,26.47
SC,106,c,toilet papering,22.06
SC,106,e,papering,5.88
SC,106,g,I have no word for this,1.47
SC,106,h,other,0.74
SC,107,a,rubberneck,2.92
SC,107,j,other,1.46
SC,107,b,rubbernecking,21.17
SC,107,c,"rubbernecking is the activity (slowing down and gawking) that causes the traffic jam, but I have no word for the traffic jam itself",62.77
SC,107,d,gapers' block,0.73
SC,107,f,Lookie Lou,0.73
SC,107,g,curiosity delay,0.73
SC,107,h,gawk block,0.73
SC,107,i,I have no word for this,8.76
SC,108,a,"[æ] as in ""sat""",96.27
SC,108,c,"[e:] as in ""say""",2.24
SC,108,d,other,1.49
SC,109,a,bag,92.59
SC,109,b,sack,2.96
SC,109,d,other,4.44
SC,110,c,mischief night,2.21
SC,110,d,cabbage night,0.74
SC,110,e,goosy night,0.74
SC,110,f,devil's night,5.88
SC,110,h,I have no word for this,87.5
SC,110,i,other,2.94
SC,111,a,end,33.58
SC,111,b,heel,45.26
SC,111,c,crust,13.87
SC,111,e,butt,5.84
SC,111,g,I have no word for this,1.46
SC,112,a,barbituate,75.74
SC,112,b,barbiturate,8.82
SC,112,c,I don't use either of these,15.44
SC,113,a,f,33.58
SC,113,b,p,64.96
SC,113,c,other,1.46
SC,114,a,[s],28.68
SC,114,b,[z],71.32
SC,115,a,a moot point,78.83
SC,115,b,a mute point,9.49
SC,115,c,either one of the above,0.73
SC,115,d,I have no idea,9.49
SC,115,e,other,1.46
SC,116,a,"[sp] (as in ""desperate"")",74.44
SC,116,b,"[zb] (rhymes with ""lesbian"")",24.81
SC,116,c,other,0.75
SC,117,a,basement,65.44
SC,117,c,"I use both, and they mean the same thing",11.76
SC,117,d,"A basement is finished (for example with plastered or painted walls, carpets, etc.), whereas a cellar is unfinished (made up of bare stone or cement, used only for storage).",14.71
SC,117,e,"A cellar has an outside entrance (some call this a ""bulkhead""), whereas a basement does not",7.35
SC,117,f,other,0.74
SC,118,a,brew thru,3.7
SC,118,e,beverage barn,1.48
SC,118,f,"we have these in my area, but we have no special term for them",31.11
SC,118,g,I have never heard of such a thing,54.81
SC,118,h,other,8.89
SC,119,a,take-out,67.88
SC,119,b,carry-out,7.3
SC,119,c,either take-out or carry-out,23.36
SC,119,d,other,1.46
SC,120,a,dibs,15.33
SC,120,b,shotgun,77.37
SC,120,e,I have no term for this,5.11
SC,120,f,other,2.19
SC,121,a,ogle,48.15
SC,121,b,oogle,11.85
SC,121,c,"oggle (pronounced to rhyme with ""boggle"", but may still be spelled ""ogle"")",17.78
SC,121,d,I use both oogle and ogle interchangeably,2.22
SC,121,e,"I use both ogle and ""oggle""",3.7
SC,121,f,I have no word for this activity,12.59
SC,121,g,other,3.7
SC,122,a,"expecially (or ""ecspecially"" or ""ekspecially"")",6.62
SC,122,b,especially,90.44
SC,122,c,I use both interchangeably,1.47
SC,122,e,other,1.47
SD,1,a,"[ɑ] as in ""ah""",18.4
SD,1,b,"[æ] as in ""ant""",41.51
SD,1,c,"[ɔ] as in ""caught""",11.79
SD,1,d,"I have the same vowel in ""ah"", ""caught"", and ""aunt""",10.38
SD,1,f,"I use [ɑ/ɔ] when referring to the general concept of an aunt, but [æ] when referring to a specific person by name.",13.21
SD,1,g,"I use [æ] when referring to the general concept of an aunt, but [ɑ/ɔ] when referring to a specific person by name.",3.3
SD,1,h,other,1.42
SD,2,a,"[ɪ] as in ""sit""",27.27
SD,2,b,"[i:] as in ""see""",2.87
SD,2,c,"[ɛ] as in ""set""",65.55
SD,2,d,other,4.31
SD,3,a,"[o:] as in ""Bo""",78.2
SD,3,b,"[u:] as in ""boo""",12.32
SD,3,c,"I have seen this word in print, but have no idea how to pronounce it",2.84
SD,3,d,I have never seen or heard this word,6.64
SD,4,a,"with 2 syllables (""car-ml"")",73.46
SD,4,b,"with 3 syllables (""carra-mel"")",10.9
SD,4,c,I use both interchangeably,13.27
SD,4,d,"I have both forms, but the two have different meanings (please state how in the comments box)",1.42
SD,4,e,other,0.95
SD,5,a,"[i:] as in ""see""",8.49
SD,5,b,"[ɪ] as in ""sit""",83.49
SD,5,c,other,8.02
SD,6,a,"[ɑ] as in ""car"" (""sen-tar"")",58.91
SD,6,b,"[ɔ] as in ""caught""",11.88
SD,6,c,"I use the same vowel in ""car"", ""caught"", and ""centaur""",9.9
SD,6,d,"rhymes with ""sore"" and ""more"" (""sen-tore"")",15.84
SD,6,e,other,3.47
SD,7,a,"with [u:] as in ""coop"" (""coopon"")",43.54
SD,7,b,"with [ju:] as in ""cute"" (""cyoopon"")",54.07
SD,7,c,other,2.39
SD,8,a,"[ɛ] as in ""set""",15.38
SD,8,b,"[e:] as in ""say""",58.17
SD,8,c,"I say something in between the vowels in ""set"" and ""say"", but closer to the one in ""say""",14.9
SD,8,d,"I say something in between the vowels in ""set"" and ""say"", but closer to the one in ""set""",11.06
SD,8,e,other,0.48
SD,9,a,"[æ] as in ""man"" (1 syllable, ""cran"")",27.62
SD,9,b,"[ejɑ] (2 syllables, ""cray-ahn"")",40.48
SD,9,c,"[ejɔ] (2 syllables, ""cray-awn"", where the second syllable rhymes with ""dawn"")",30.48
SD,9,e,other,1.43
SD,10,a,"[i:] as in ""see""",62.2
SD,10,b,"[ɪ] as in ""sit""",13.4
SD,10,c,I use both interchangeably,19.62
SD,10,d,I don't know how to pronounce this word,0.48
SD,10,e,"I use both, but they mean two different things (please state how they differ in the comments box)",3.83
SD,10,f,other,0.48
SD,11,a,"[o:] as in ""flow"" (""flow-ri-da"")",14.08
SD,11,b,"[ɑ] as in ""ah"" (""flah-ri-da"")",1.94
SD,11,c,"[ɔ] as in ""saw"" (""flaw-ri-da"")",1.46
SD,11,d,"[[backwardsc]] as in ""sore"" (""flore-i-da"")",80.1
SD,11,e,other,2.43
SD,12,a,"[ə] as in ""bird"" (""flurr-ish"")",64.42
SD,12,b,"[[backwardsc]] as in ""sore"" (""flore-ish"")",29.33
SD,12,c,"[[caret]] as in ""sun"" (""fluh-rish"")",3.37
SD,12,d,other (including if you use one pronunciation for the verb and a different pronunciation for the noun),2.88
SD,13,a,"[i:] as in ""see""",38.65
SD,13,b,"[ɪ] as in ""sit""",59.42
SD,13,c,other,1.93
SD,14,a,"with [[backwardsc]j] as in ""boy"" (""loyer"")",83.25
SD,14,b,"with [ɔ] as in ""saw"" (""law-yer"")",13.4
SD,14,c,I use both interchangeably,3.35
SD,15,a,all 3 are the same,85.65
SD,15,b,all 3 are different,1.91
SD,15,c,Mary and merry are the same; marry is different,3.35
SD,15,d,merry and marry are the same; Mary is different,1.44
SD,15,e,Mary and marry are the same; merry is different,7.66
SD,16,a,"with [æ] as in ""man"" (2 syllables--""man-aze"")",37.32
SD,16,b,"with [ejə] (3 syllables--""may-uh-naze"")",53.59
SD,16,c,I use both interchangeably,6.7
SD,16,d,other,2.39
SD,17,a,"[i:] as in ""near""",78.85
SD,17,b,"[ɪ] as in ""knit""",14.42
SD,17,c,"[ɛ] as in ""net""",0.96
SD,17,d,I say something in between [ɪ] and [ɛ],3.85
SD,17,e,other,1.92
SD,18,a,mischievous (3 syllables),28.71
SD,18,b,mischievious (4 syllables),41.63
SD,18,c,"I write ""mischievous"" but say ""mischievious""",7.66
SD,18,d,I use both,20.1
SD,18,e,other,1.91
SD,19,a,"[e:] as in ""say""",92.16
SD,19,b,"[i:] as in ""see""",1.96
SD,19,c,"I use [e:] with the words in isolation, but [i:] in compounds (such as ""Sunday school"")",4.9
SD,19,d,"other (e.g. do you use one vowel in some day names, and another in the other names?)",0.98
SD,20,a,"[æ] as in ""jam""",89.86
SD,20,b,"[ɑ] as in ""father""",8.7
SD,20,c,other,1.45
SD,21,a,"[pi:kæn] with stress on the first syllable (""PEE-can"")",14.01
SD,21,b,"[pi:kæn] with stress on the second syllable (""pee-CAN"")",6.76
SD,21,c,"[pi:kɑn] with stress on the first syllable (""PEE-Kahn"")",28.99
SD,21,d,"[pi:kɑn] with stress on the second syllable (""pee-KAHN"")",29.95
SD,21,e,"[pɪkæn] (""pick Ann"")",0.48
SD,21,f,"[pɪkɑn] (""pick Ahn"")",15.94
SD,21,g,"I pronounce it differently when it's alone than when it's in a compound like ""pecan pie"" (please state how you pronounce the two variants in the comments box)",2.9
SD,21,h,other,0.97
SD,22,a,one syllable,51.44
SD,22,b,two syllables,48.56
SD,23,a,"[i:] as in ""see"" (""reely"")",38.76
SD,23,b,"[ɪ] as in ""sit"" (""rilly"")",39.71
SD,23,c,"[iə] (""ree-l-y"")",9.57
SD,23,d,other (including if you use two or more of these interchangeably),11.96
SD,24,a,"2 syllables (""reel-ter"")",30.62
SD,24,b,"3 syllables (real[ə]tor, in other words ""reel-uh-ter"")",51.2
SD,24,c,3 syllables (ree-l-ter),14.83
SD,24,e,other,3.35
SD,25,a,"[u:] as in ""food""",38.24
SD,25,b,"[ʌ] as in ""foot""",21.08
SD,25,c,these four words do not all have the same vowel (please use the comments box to let us know which is which),40.69
SD,26,a,"rhymes with ""hoot""",20.57
SD,26,b,"rhymes with ""out""",39.23
SD,26,c,I can pronounce it either way interchangeably,25.36
SD,26,d,"I say it like ""hoot"" for the noun and like ""out"" for the verb.",8.13
SD,26,e,"I say it like ""out"" for the noun and like ""hoot"" for the verb.",6.22
SD,26,f,other,0.48
SD,27,a,"[i] ""sear-up""",23.56
SD,27,b,"[ɪ] ""sih-rup""",14.42
SD,27,c,"[ə] as in ""sir""",61.54
SD,27,d,other,0.48
SD,28,a,different,55.29
SD,28,b,same,44.71
SD,29,a,"all-mond (first syllable sounds like ""all"")",86.6
SD,29,b,ah-mond (no l),5.26
SD,29,c,"aw-mond (if different from ""ah-mond"")",1.91
SD,29,d,I say something in between l and nothing,5.74
SD,29,e,other,0.48
SD,30,a,"[s] as in ""sock""",86.47
SD,30,b,"[[sh]] as in ""shock""",13.53
SD,31,a,asteri[ks],8.65
SD,31,b,asteri[sk],46.15
SD,31,c,asteri[k] (with no s in the final cluster),44.23
SD,31,d,other,0.96
SD,32,a,I pronounce the first d,28.71
SD,32,b,I don't pronounce the first d,45.45
SD,32,c,I vary freely between pronouncing the first d and not doing so,10.05
SD,32,d,I only pronounce the first d when I'm speaking slowly/carefully,13.4
SD,32,e,"Depends whether it refers to a political or generic candidate, as in ""that assignment looks like a good candidate for elimination"" (please state how the two pronunciations differ)",0.48
SD,32,f,other,1.91
SD,33,a,[s],21.15
SD,33,b,[z],67.79
SD,33,c,both are acceptable to me,10.58
SD,33,d,other,0.48
SD,34,a,pronounced e[ts]etera (4 syllables),46.41
SD,34,b,pronounced e[ts]etra (3 syllables),13.88
SD,34,c,pronounced eksetera (4 syllables),25.36
SD,34,d,pronounced eksetra (3 syllables),11.48
SD,34,e,other,2.87
SD,35,a,"[[g]] as in the middle consonant of ""measure""",24.88
SD,35,b,"[[dg]] as in ""edge""",60.29
SD,35,c,I use both interchangeably,11.48
SD,35,d,other,3.35
SD,36,a,"[s] as in ""sock""",20.67
SD,36,b,"[[sh]] as in ""shock""",76.92
SD,36,c,other,2.4
SD,37,a,I pronounce the h,94.69
SD,37,b,I don't pronounce the h,1.93
SD,37,c,I can pronounce the h or not,3.38
SD,38,a,"[s] as in ""sock""",85.58
SD,38,b,"[[sh]] as in ""shock""",12.98
SD,38,c,other,1.44
SD,39,a,[s],77.51
SD,39,b,[z],22.49
SD,40,a,with [kw],53.37
SD,40,b,"with [k] (""cor-ter"")",36.06
SD,40,c,I use both interchangeably,10.58
SD,41,a,spicket,25.0
SD,41,b,spigot,36.06
SD,41,c,I use both interchangeably,5.29
SD,41,d,"I say ""spicket"" but spell it ""spigot""",8.65
SD,41,e,I use both with different meanings (please explain how in the comments box),0.96
SD,41,f,I don't use either version of this word,22.6
SD,41,g,other,1.44
SD,42,a,"the ""g"" is pronounced as [g]",35.44
SD,42,b,"the ""g"" is pronounced as [k]",47.09
SD,42,c,"the ""g"" is silent",17.48
SD,43,a,[s],87.92
SD,43,b,[z],9.18
SD,43,c,either one,2.9
SD,44,a,CREAM cheese (stress on the first syllable),40.87
SD,44,b,cream CHEESE (stress on the second syllable),22.12
SD,44,c,it sounds right either way,34.62
SD,44,d,other,2.4
SD,45,a,INsurance (stress on the first syllable),16.91
SD,45,b,inSURance (stress on the second syllable),72.95
SD,45,c,I can stress either the first or the second syllable,9.66
SD,45,d,other,0.48
SD,46,a,NEW Haven,37.98
SD,46,b,New HAVEN,44.71
SD,46,c,I use both interchangeably,16.35
SD,46,d,other,0.96
SD,47,a,THANKSgiving,28.85
SD,47,b,ThanksGIVing,61.06
SD,47,c,I use both interchangeably,10.1
SD,48,a,UMbrella,27.54
SD,48,b,umBRELLa,72.46
SD,49,a,dragged,51.92
SD,49,b,drug,41.83
SD,49,c,I use both interchangeably,5.77
SD,49,d,other,0.48
SD,50,a,you all,7.69
SD,50,c,you lot,1.44
SD,50,d,you guys,59.62
SD,50,e,you 'uns,0.96
SD,50,g,you,22.12
SD,50,h,other,1.92
SD,50,i,y'all,6.25
SD,51,a,yes,67.96
SD,51,b,no,29.13
SD,51,c,other,2.91
SD,52,a,yes,51.44
SD,52,b,no,27.4
SD,52,c,"I can use ""where are you at"" in contexts such as asking someone how s/he is coming along on a project, but not in the general sense of ""where are you physically located in the world at this moment"".",21.15
SD,53,a,yes (please consider adding which combinations of modals you use in the comments box),11.11
SD,53,b,no,88.41
SD,53,c,other,0.48
SD,54,a,"this use of ""anymore"" is acceptable",9.62
SD,54,b,"this use of ""anymore"" is unacceptable",83.17
SD,54,c,not sure,7.21
SD,55,a,acceptable,14.56
SD,55,b,unacceptable,77.67
SD,55,c,not sure,7.77
SD,56,a,acceptable,62.8
SD,56,b,unacceptable,32.85
SD,56,c,not sure,4.35
SD,57,a,acceptable,29.95
SD,57,b,unacceptable,61.35
SD,57,c,not sure,8.7
SD,58,a,tag sale,0.97
SD,58,m,other,3.86
SD,58,b,yard sale,9.66
SD,58,c,garage sale,35.27
SD,58,d,rummage sale,49.28
SD,58,h,sidewalk sale,0.97
SD,59,a,mumblety-peg,4.9
SD,59,k,peggy,0.49
SD,59,l,baseball jackknife,0.98
SD,59,m,stick-knife,1.47
SD,59,o,stretch,3.43
SD,59,p,chicken,3.92
